produto_id;fornecedor_id;transportadora_id;lote_id;tipo_mov_id;data;qtde_prod;preco_venda;unidade_medida
99;26;;23;1;2024-09-10;927;37.93;UN
100;;4;67;2;2024-09-10;365;0.88;UN
158;;8;7;2;2024-09-10;738;397.1;UN
80;;;36;3;2024-09-10;49;2.35;UN
59;;3;56;2;2024-09-10;579;8.22;UN
17;;;29;2;2024-09-10;702;10.31;UN
135;14;11;23;1;2024-09-10;182;0.29;UN
6;33;3;37;1;2024-09-10;669;19.27;UN
126;;;15;3;2024-09-10;13;72.42;UN
88;;;68;3;2024-09-10;26;7.32;UN
23;35;8;16;1;2024-09-11;308;5.32;UN
15;;;22;3;2024-09-11;15;28.28;UN
151;;;2;3;2024-09-11;5;5.58;UN
53;23;19;18;1;2024-09-11;628;81.94;UN
153;27;13;67;1;2024-09-11;355;176.79;UN
102;;12;21;2;2024-09-11;838;283.65;UN
87;;17;34;2;2024-09-11;334;9.25;UN
114;;14;54;2;2024-09-11;84;11.14;UN
17;23;3;14;1;2024-09-11;612;10.64;UN
106;;;57;3;2024-09-11;7;56.74;UN
9;;;41;3;2024-09-11;26;19.5;UN
36;2;;38;1;2024-09-11;309;0.82;UN
65;;19;24;2;2024-09-11;142;0.9;UN
116;;19;55;2;2024-09-11;359;74.51;UN
14;1;18;1;1;2024-09-11;431;8.98;UN
87;1;;18;1;2024-09-11;354;8.24;UN
35;17;12;61;1;2024-09-11;883;17.28;UN
52;11;6;52;1;2024-09-11;798;90.57;UN
63;5;11;7;1;2024-09-11;989;81.51;UN
120;24;17;30;1;2024-09-11;529;1.48;UN
138;;4;34;2;2024-09-11;156;58.1;UN
78;4;7;53;1;2024-09-12;481;152.44;UN
130;;14;14;2;2024-09-12;982;38.03;UN
3;14;3;60;1;2024-09-12;713;37.3;UN
65;;18;14;2;2024-09-12;489;1.16;UN
27;;5;64;2;2024-09-12;47;102.19;UN
81;;11;40;2;2024-09-12;412;1.42;UN
91;24;;20;1;2024-09-12;915;7.61;UN
57;;18;63;2;2024-09-12;11;62.73;UN
54;;3;36;2;2024-09-12;257;75.3;UN
61;;;65;3;2024-09-12;20;100.71;UN
117;;;23;3;2024-09-12;25;55.26;UN
25;;;54;3;2024-09-12;27;103.22;UN
99;;7;48;2;2024-09-12;595;37.91;UN
14;15;5;33;1;2024-09-12;225;7.58;UN
115;;2;4;2;2024-09-12;116;65.87;UN
162;36;7;56;1;2024-09-12;449;139.66;UN
58;;2;37;2;2024-09-12;94;4.54;UN
159;;2;45;2;2024-09-12;49;124.5;UN
28;;;46;3;2024-09-12;15;68.37;UN
117;;18;49;2;2024-09-12;512;56.89;UN
45;3;3;21;1;2024-09-12;135;123.35;UN
125;;14;22;2;2024-09-12;238;5.31;UN
52;;;48;3;2024-09-12;34;102.68;UN
27;;;48;3;2024-09-12;31;100.05;UN
72;34;2;27;1;2024-09-12;267;1.67;UN
11;17;11;42;1;2024-09-12;507;117.85;UN
139;14;12;47;1;2024-09-12;362;182.31;UN
76;10;;31;1;2024-09-12;102;0.77;UN
147;33;2;5;1;2024-09-12;857;0.69;UN
74;;7;31;2;2024-09-12;101;1.19;UN
55;17;;18;1;2024-09-12;914;65.0;UN
140;25;4;51;1;2024-09-12;935;232.24;UN
49;;16;27;2;2024-09-12;59;51.45;UN
97;23;;9;1;2024-09-12;228;21.51;UN
126;;11;33;2;2024-09-12;301;69.5;UN
113;;;38;3;2024-09-12;15;8.37;UN
69;;;41;3;2024-09-12;18;29.27;UN
1;15;15;70;1;2024-09-12;587;11.97;UN
113;;18;17;2;2024-09-12;240;7.03;UN
20;;2;67;2;2024-09-12;302;12.96;UN
29;23;;19;1;2024-09-12;404;5.5;UN
152;;18;9;2;2024-09-12;686;245.3;UN
100;;;31;2;2024-09-12;541;0.83;UN
85;;13;16;2;2024-09-12;667;37.91;UN
82;1;;40;1;2024-09-12;187;1.38;UN
106;;;41;3;2024-09-12;37;51.9;UN
30;;9;35;2;2024-09-12;203;234.65;UN
148;;7;52;2;2024-09-12;363;1.26;UN
109;35;;69;1;2024-09-12;216;25.98;UN
25;;;45;2;2024-09-12;321;109.36;UN
119;;12;57;2;2024-09-12;984;98.66;UN
95;;10;12;2;2024-09-12;845;30.61;UN
152;;5;47;2;2024-09-12;925;257.93;UN
92;21;2;11;1;2024-09-12;656;9.05;UN
147;;;20;3;2024-09-13;1;0.71;UN
109;;15;65;2;2024-09-13;386;29.61;UN
105;;5;68;2;2024-09-13;284;187.32;UN
11;;1;64;2;2024-09-13;940;137.17;UN
89;23;4;48;1;2024-09-13;481;10.38;UN
35;19;;20;1;2024-09-13;660;19.71;UN
116;4;2;57;1;2024-09-13;199;65.85;UN
49;;;70;3;2024-09-13;11;47.91;UN
38;8;;65;1;2024-09-13;142;30.61;UN
21;;;70;3;2024-09-13;33;34.08;UN
29;6;2;44;1;2024-09-13;310;5.0;UN
25;9;16;67;1;2024-09-13;629;110.26;UN
146;;11;36;2;2024-09-13;695;2.12;UN
123;;16;12;2;2024-09-13;739;34.35;UN
145;;;46;2;2024-09-13;149;2.76;UN
143;16;2;65;1;2024-09-13;145;27.46;UN
49;12;;16;1;2024-09-13;64;49.88;UN
110;;3;29;2;2024-09-13;611;26.07;UN
13;1;2;50;1;2024-09-13;21;11.2;UN
104;;;4;3;2024-09-13;4;243.77;UN
90;20;;3;1;2024-09-13;221;14.96;UN
102;4;3;45;1;2024-09-13;780;225.29;UN
30;;;65;2;2024-09-13;845;195.82;UN
90;;16;44;2;2024-09-13;474;14.82;UN
92;;20;34;2;2024-09-13;21;7.92;UN
27;;;66;3;2024-09-13;4;103.26;UN
41;27;4;14;1;2024-09-13;196;125.24;UN
127;24;;52;1;2024-09-13;558;84.87;UN
95;;4;63;2;2024-09-13;990;35.58;UN
35;;;52;2;2024-09-13;428;21.42;UN
15;;;5;2;2024-09-13;377;34.04;UN
44;;;2;2;2024-09-13;765;137.76;UN
52;;4;30;2;2024-09-13;297;101.36;UN
19;;10;68;2;2024-09-13;874;13.57;UN
132;22;14;56;1;2024-09-13;620;19.68;UN
21;15;5;6;1;2024-09-13;125;34.09;UN
86;24;13;63;1;2024-09-13;560;34.5;UN
98;;;64;3;2024-09-13;24;80.29;UN
110;;;37;3;2024-09-13;10;31.62;UN
52;6;13;62;1;2024-09-13;520;106.29;UN
21;;;39;2;2024-09-16;799;27.59;UN
66;;;6;3;2024-09-16;2;298.43;UN
14;;;6;2;2024-09-16;82;9.35;UN
94;32;;41;1;2024-09-16;490;37.25;UN
115;;11;2;2;2024-09-16;799;71.1;UN
145;17;15;66;1;2024-09-16;249;2.41;UN
59;27;2;48;1;2024-09-16;929;10.22;UN
78;3;20;20;1;2024-09-16;410;145.02;UN
115;;;69;3;2024-09-16;19;69.68;UN
3;25;11;57;1;2024-09-16;21;44.59;UN
49;7;;18;1;2024-09-16;821;60.66;UN
136;;;15;2;2024-09-16;491;1.65;UN
80;34;;17;1;2024-09-16;217;2.21;UN
61;;;11;3;2024-09-16;16;85.76;UN
114;19;7;14;1;2024-09-16;901;12.3;UN
118;13;20;38;1;2024-09-16;326;78.31;UN
54;27;8;8;1;2024-09-16;740;73.82;UN
39;5;8;39;1;2024-09-16;666;44.56;UN
142;;16;15;2;2024-09-16;49;80.22;UN
155;20;;20;1;2024-09-16;168;53.15;UN
3;34;10;24;1;2024-09-16;408;34.62;UN
57;;6;43;2;2024-09-16;659;51.11;UN
10;31;9;40;1;2024-09-16;707;92.24;UN
82;;;3;3;2024-09-16;25;1.56;UN
138;;;22;3;2024-09-16;50;55.5;UN
42;;;33;3;2024-09-16;38;5.01;UN
18;2;1;3;1;2024-09-16;222;0.4;UN
118;;;8;3;2024-09-16;16;75.55;UN
126;9;10;36;1;2024-09-16;516;67.19;UN
38;1;9;28;1;2024-09-16;380;37.62;UN
118;1;20;50;1;2024-09-16;776;64.99;UN
97;;7;46;2;2024-09-16;693;22.5;UN
31;;8;63;2;2024-09-16;932;236.42;UN
42;;;32;2;2024-09-16;181;4.73;UN
66;;14;39;2;2024-09-16;414;317.46;UN
57;17;8;36;1;2024-09-16;936;48.18;UN
37;;2;62;2;2024-09-16;543;29.71;UN
161;;10;52;2;2024-09-16;89;32.36;UN
142;;3;36;2;2024-09-16;413;76.51;UN
115;29;;48;1;2024-09-16;562;57.04;UN
98;10;;39;1;2024-09-16;825;90.22;UN
49;;10;53;2;2024-09-16;825;62.41;UN
109;;;39;3;2024-09-16;2;28.66;UN
73;;19;29;2;2024-09-16;66;2.07;UN
64;;9;30;2;2024-09-16;987;0.94;UN
36;36;11;34;1;2024-09-16;716;0.81;UN
130;;13;4;2;2024-09-16;124;33.33;UN
21;;;10;3;2024-09-16;50;33.7;UN
33;7;;31;1;2024-09-16;686;20.04;UN
84;;;62;3;2024-09-16;36;17.73;UN
80;24;7;7;1;2024-09-16;516;1.93;UN
43;;9;38;2;2024-09-16;185;25.39;UN
39;;;66;3;2024-09-16;34;43.16;UN
132;;3;15;2;2024-09-16;308;19.0;UN
93;;16;42;2;2024-09-16;82;36.79;UN
38;;20;6;2;2024-09-16;190;36.86;UN
66;;19;56;2;2024-09-16;72;363.6;UN
51;12;12;6;1;2024-09-16;844;22.07;UN
48;;;17;2;2024-09-16;184;4359.34;UN
71;31;19;11;1;2024-09-16;808;240.68;UN
75;;9;4;2;2024-09-17;588;0.84;UN
108;;;10;3;2024-09-17;17;279.48;UN
156;;;18;3;2024-09-17;19;31.9;UN
67;;;12;2;2024-09-17;245;85.37;UN
61;;;4;2;2024-09-17;807;83.23;UN
52;;17;60;2;2024-09-17;865;116.29;UN
50;;19;17;2;2024-09-17;956;23.08;UN
56;;14;21;2;2024-09-17;820;32.33;UN
120;;10;16;2;2024-09-17;868;1.16;UN
144;;13;48;2;2024-09-17;507;17.79;UN
22;;2;69;2;2024-09-17;21;20.01;UN
150;16;12;39;1;2024-09-17;290;5.93;UN
37;;10;30;2;2024-09-17;347;27.77;UN
47;28;;20;1;2024-09-17;969;7.65;UN
16;;;43;2;2024-09-17;649;27.45;UN
98;;;25;2;2024-09-17;411;78.6;UN
109;;;49;2;2024-09-17;609;26.14;UN
12;;;14;3;2024-09-17;18;37.71;UN
150;;3;65;2;2024-09-17;9;4.88;UN
9;32;;29;1;2024-09-17;972;20.78;UN
15;14;8;36;1;2024-09-17;822;28.6;UN
101;;7;29;2;2024-09-17;770;22.67;UN
25;;19;6;2;2024-09-17;220;97.85;UN
149;7;;7;1;2024-09-17;205;1.42;UN
62;;2;15;2;2024-09-17;62;83.94;UN
78;32;15;16;1;2024-09-17;568;155.44;UN
111;30;17;30;1;2024-09-17;701;183.12;UN
27;18;;2;1;2024-09-17;365;117.85;UN
1;2;13;52;1;2024-09-17;436;15.03;UN
80;;5;37;2;2024-09-17;390;2.19;UN
159;;17;36;2;2024-09-17;383;150.89;UN
49;;6;14;2;2024-09-18;789;60.65;UN
59;;;47;3;2024-09-18;22;7.62;UN
71;32;;37;1;2024-09-18;231;222.95;UN
96;;1;55;2;2024-09-18;994;28.02;UN
113;29;14;58;1;2024-09-18;646;8.6;UN
105;;20;55;2;2024-09-18;702;190.13;UN
41;;10;63;2;2024-09-18;91;156.78;UN
123;;15;54;2;2024-09-18;232;44.99;UN
137;25;13;40;1;2024-09-18;254;8.79;UN
148;;12;66;2;2024-09-18;451;1.3;UN
128;;;45;3;2024-09-18;5;11.16;UN
71;3;11;27;1;2024-09-18;321;263.75;UN
19;;11;2;2;2024-09-18;814;15.61;UN
55;;12;10;2;2024-09-18;107;80.35;UN
11;;19;53;2;2024-09-18;166;163.09;UN
53;;;56;2;2024-09-18;507;83.52;UN
75;;15;46;2;2024-09-18;975;0.89;UN
65;7;;30;1;2024-09-18;511;1.09;UN
40;;;16;3;2024-09-18;21;195.8;UN
70;24;2;50;1;2024-09-18;877;99.86;UN
27;9;2;47;1;2024-09-18;936;88.98;UN
139;;19;59;2;2024-09-19;884;193.3;UN
143;;;70;2;2024-09-19;178;27.04;UN
47;;;53;3;2024-09-19;30;6.91;UN
105;19;17;21;1;2024-09-19;750;141.59;UN
142;;14;14;2;2024-09-19;258;82.38;UN
36;13;;21;1;2024-09-19;207;0.8;UN
67;;11;1;2;2024-09-19;510;78.63;UN
10;16;17;39;1;2024-09-19;854;117.14;UN
114;6;1;28;1;2024-09-19;95;10.84;UN
69;;20;31;2;2024-09-19;593;32.41;UN
93;;17;50;2;2024-09-19;1000;29.67;UN
41;27;10;64;1;2024-09-19;369;151.94;UN
98;;13;24;2;2024-09-19;579;80.09;UN
119;;;39;3;2024-09-19;2;96.69;UN
107;;;50;3;2024-09-19;41;63.26;UN
113;;13;50;2;2024-09-19;397;8.61;UN
120;;12;30;2;2024-09-19;445;1.23;UN
20;;7;19;2;2024-09-19;762;17.24;UN
90;;15;44;2;2024-09-19;136;12.58;UN
152;;;58;2;2024-09-19;345;276.26;UN
114;15;4;37;1;2024-09-19;375;11.12;UN
46;15;;22;1;2024-09-19;191;9.45;UN
89;;18;14;2;2024-09-19;515;12.0;UN
37;;;31;3;2024-09-19;31;23.7;UN
15;;;55;2;2024-09-19;49;35.1;UN
129;29;15;21;1;2024-09-19;658;14.57;UN
162;34;3;49;1;2024-09-19;826;175.29;UN
134;5;7;61;1;2024-09-19;75;1.15;UN
113;7;6;48;1;2024-09-19;804;6.94;UN
37;;;59;3;2024-09-19;25;22.99;UN
6;;14;26;2;2024-09-19;225;18.48;UN
148;35;15;37;1;2024-09-19;388;1.28;UN
77;;;69;3;2024-09-19;40;1.17;UN
40;;15;57;2;2024-09-19;104;195.55;UN
110;;;59;3;2024-09-19;29;30.32;UN
140;34;12;39;1;2024-09-19;459;261.24;UN
145;;15;69;2;2024-09-19;97;2.35;UN
77;29;17;2;1;2024-09-20;960;1.1;UN
97;22;1;45;1;2024-09-20;498;22.28;UN
1;25;;13;1;2024-09-20;550;11.46;UN
133;;;68;3;2024-09-20;21;19.8;UN
9;;;37;3;2024-09-20;44;17.69;UN
156;6;8;34;1;2024-09-20;357;35.3;UN
154;28;15;14;1;2024-09-20;993;28.77;UN
161;;;69;3;2024-09-20;5;26.67;UN
129;;13;35;2;2024-09-20;903;13.85;UN
5;14;8;20;1;2024-09-20;215;1670.04;UN
56;17;;58;1;2024-09-20;979;33.23;UN
96;;;69;3;2024-09-20;46;29.45;UN
13;;20;42;2;2024-09-20;73;11.53;UN
161;2;11;54;1;2024-09-20;967;25.83;UN
42;;16;62;2;2024-09-20;337;4.96;UN
145;10;;52;1;2024-09-20;238;2.3;UN
45;15;18;14;1;2024-09-20;915;155.68;UN
69;;4;63;2;2024-09-20;636;26.81;UN
118;;;15;3;2024-09-20;10;76.14;UN
11;;;8;3;2024-09-20;23;134.3;UN
117;20;;4;1;2024-09-20;729;51.8;UN
56;;18;34;2;2024-09-20;809;33.52;UN
15;;;66;2;2024-09-20;966;30.04;UN
49;;10;66;2;2024-09-20;187;52.99;UN
154;;20;34;2;2024-09-20;5;23.64;UN
27;;;6;3;2024-09-20;2;89.37;UN
56;;;64;3;2024-09-23;8;32.85;UN
87;13;18;49;1;2024-09-23;505;7.93;UN
76;;16;59;2;2024-09-23;688;0.69;UN
100;;;8;3;2024-09-23;31;0.81;UN
78;12;2;50;1;2024-09-23;86;172.36;UN
147;;;70;3;2024-09-23;42;0.84;UN
90;18;;47;1;2024-09-23;503;13.59;UN
1;;;5;3;2024-09-23;49;14.3;UN
48;;;30;2;2024-09-23;5;4581.23;UN
102;30;14;36;1;2024-09-23;279;271.45;UN
51;;8;2;2;2024-09-23;458;26.19;UN
35;;;51;2;2024-09-23;738;19.56;UN
13;;;33;3;2024-09-23;35;12.67;UN
27;27;7;7;1;2024-09-23;724;119.94;UN
18;9;9;70;1;2024-09-23;318;0.49;UN
153;9;6;29;1;2024-09-23;278;169.48;UN
30;9;19;53;1;2024-09-23;21;220.87;UN
41;;;4;3;2024-09-23;22;119.77;UN
114;;11;23;2;2024-09-23;594;12.46;UN
155;13;5;36;1;2024-09-23;51;47.54;UN
71;;17;58;2;2024-09-23;407;269.31;UN
54;13;1;14;1;2024-09-23;369;66.65;UN
99;1;3;24;1;2024-09-23;504;37.48;UN
133;;;20;3;2024-09-23;35;24.73;UN
138;33;;8;1;2024-09-23;413;64.11;UN
101;;14;9;2;2024-09-23;401;21.01;UN
129;;;54;3;2024-09-23;48;16.15;UN
30;12;7;61;1;2024-09-23;899;230.1;UN
96;;;43;3;2024-09-23;18;30.04;UN
129;;2;21;2;2024-09-23;428;15.02;UN
63;;;20;2;2024-09-23;184;92.0;UN
113;8;1;10;1;2024-09-23;956;7.73;UN
136;17;;4;1;2024-09-23;900;1.48;UN
100;;;70;3;2024-09-23;1;0.72;UN
72;;20;67;2;2024-09-23;629;1.76;UN
3;;;27;2;2024-09-23;559;34.43;UN
100;;19;28;2;2024-09-23;350;0.93;UN
68;8;15;22;1;2024-09-23;710;235.84;UN
151;;;58;3;2024-09-23;49;5.73;UN
124;;;19;2;2024-09-23;696;222.61;UN
97;;10;25;2;2024-09-23;557;21.27;UN
58;;;22;3;2024-09-23;27;5.03;UN
54;;10;22;2;2024-09-23;296;81.05;UN
34;;;30;2;2024-09-23;698;286.34;UN
25;30;;52;1;2024-09-23;701;102.87;UN
64;;19;11;2;2024-09-23;475;1.21;UN
45;4;20;15;1;2024-09-23;299;146.46;UN
112;;17;36;2;2024-09-23;505;287.56;UN
73;;13;9;2;2024-09-23;470;1.87;UN
65;;;45;3;2024-09-24;33;1.08;UN
55;1;3;2;1;2024-09-24;402;71.22;UN
136;;;12;3;2024-09-24;1;1.91;UN
118;21;;49;1;2024-09-24;309;60.55;UN
35;;6;30;2;2024-09-24;70;17.15;UN
95;22;7;27;1;2024-09-24;477;31.18;UN
139;;9;29;2;2024-09-24;427;215.63;UN
149;20;17;46;1;2024-09-24;478;1.65;UN
154;;14;25;2;2024-09-24;466;24.33;UN
140;;3;18;2;2024-09-24;847;262.72;UN
26;24;8;35;1;2024-09-24;524;5.45;UN
128;;6;42;2;2024-09-24;721;13.98;UN
129;;;6;3;2024-09-24;24;13.24;UN
42;;8;4;2;2024-09-24;707;5.07;UN
87;10;8;4;1;2024-09-24;91;8.17;UN
148;;;55;3;2024-09-24;20;1.36;UN
109;20;;3;1;2024-09-24;493;29.59;UN
134;18;7;63;1;2024-09-24;179;1.17;UN
141;;13;4;2;2024-09-24;1000;76.7;UN
8;7;5;6;1;2024-09-24;722;14.86;UN
92;;;45;2;2024-09-24;496;9.72;UN
116;;7;49;2;2024-09-24;100;86.5;UN
134;;;41;3;2024-09-24;39;1.23;UN
98;;;35;3;2024-09-24;14;88.89;UN
153;1;;8;1;2024-09-24;556;178.99;UN
51;36;5;18;1;2024-09-24;351;20.69;UN
56;;;37;2;2024-09-24;52;29.62;UN
90;13;9;14;1;2024-09-24;370;14.05;UN
149;3;;60;1;2024-09-24;804;1.41;UN
3;;;70;2;2024-09-25;922;46.53;UN
151;;18;50;2;2024-09-25;761;4.16;UN
57;10;16;24;1;2024-09-25;978;58.05;UN
73;;4;44;2;2024-09-25;909;2.27;UN
119;;9;22;2;2024-09-25;308;81.2;UN
55;;;38;2;2024-09-25;271;75.2;UN
160;;;14;3;2024-09-25;28;179.89;UN
68;7;5;26;1;2024-09-25;607;201.29;UN
71;;;32;2;2024-09-25;497;228.48;UN
55;;12;54;2;2024-09-25;904;71.19;UN
38;3;5;13;1;2024-09-25;535;34.89;UN
86;;20;55;2;2024-09-25;479;39.82;UN
66;;1;10;2;2024-09-25;427;298.76;UN
126;27;12;28;1;2024-09-25;229;70.57;UN
135;;13;18;2;2024-09-25;713;0.26;UN
30;;6;58;2;2024-09-25;167;209.02;UN
129;;;42;3;2024-09-25;50;16.61;UN
103;;18;20;2;2024-09-25;38;20.49;UN
107;;5;40;2;2024-09-25;195;71.39;UN
93;;;47;3;2024-09-25;2;31.48;UN
90;;;27;3;2024-09-25;1;12.35;UN
126;;2;32;2;2024-09-25;162;68.96;UN
19;32;19;22;1;2024-09-25;472;13.28;UN
139;27;;5;1;2024-09-25;200;167.52;UN
131;33;;4;1;2024-09-25;773;40.55;UN
98;;8;54;2;2024-09-25;258;87.62;UN
156;;14;2;2;2024-09-25;871;32.86;UN
132;;12;11;2;2024-09-26;540;21.54;UN
9;;14;58;2;2024-09-26;683;19.02;UN
139;33;;25;1;2024-09-26;7;226.35;UN
10;;;4;3;2024-09-26;46;95.65;UN
18;;9;16;2;2024-09-26;198;0.5;UN
115;6;17;44;1;2024-09-26;939;64.92;UN
147;18;12;41;1;2024-09-26;115;0.7;UN
28;;16;10;2;2024-09-26;222;60.3;UN
65;;19;18;2;2024-09-26;737;0.97;UN
110;22;;5;1;2024-09-26;343;34.6;UN
136;;19;14;2;2024-09-26;104;1.6;UN
32;;;46;3;2024-09-26;31;110.24;UN
64;;4;62;2;2024-09-26;44;0.93;UN
19;;14;5;2;2024-09-26;854;15.1;UN
40;9;12;6;1;2024-09-26;53;191.91;UN
73;;20;24;2;2024-09-26;356;2.36;UN
26;35;;26;1;2024-09-26;770;6.31;UN
127;;;10;2;2024-09-26;9;80.63;UN
88;;19;60;2;2024-09-26;928;6.34;UN
159;;;18;3;2024-09-26;38;157.08;UN
118;;;12;3;2024-09-26;39;67.11;UN
95;21;12;20;1;2024-09-26;456;31.48;UN
43;;13;68;2;2024-09-26;557;28.55;UN
150;;16;31;2;2024-09-26;621;4.96;UN
112;;7;47;2;2024-09-26;893;296.29;UN
118;10;;4;1;2024-09-26;786;71.36;UN
114;14;;46;1;2024-09-26;480;12.41;UN
135;16;5;42;1;2024-09-26;88;0.3;UN
101;;;26;2;2024-09-26;953;22.23;UN
126;;;64;3;2024-09-26;18;57.6;UN
25;32;9;67;1;2024-09-26;796;108.15;UN
77;;7;40;2;2024-09-26;128;1.38;UN
76;11;;20;1;2024-09-26;752;0.75;UN
148;;11;56;2;2024-09-26;791;1.18;UN
112;6;17;69;1;2024-09-26;12;242.86;UN
132;36;10;48;1;2024-09-26;163;16.93;UN
16;;5;51;2;2024-09-26;469;32.0;UN
25;;;61;2;2024-09-26;447;116.83;UN
11;;9;32;2;2024-09-26;54;135.29;UN
141;24;;58;1;2024-09-26;557;82.03;UN
98;;9;25;2;2024-09-26;500;91.45;UN
54;;;49;3;2024-09-26;11;63.85;UN
36;;;52;3;2024-09-26;11;0.67;UN
76;;20;15;2;2024-09-26;894;0.72;UN
39;;;20;2;2024-09-27;612;40.78;UN
82;;;41;3;2024-09-27;27;1.27;UN
30;29;18;37;1;2024-09-27;676;212.65;UN
39;15;2;15;1;2024-09-27;247;39.29;UN
57;9;;59;1;2024-09-27;218;49.4;UN
13;;2;63;2;2024-09-27;457;12.93;UN
134;;;35;2;2024-09-27;336;1.08;UN
52;;12;47;2;2024-09-27;999;106.08;UN
130;;;20;3;2024-09-27;29;32.02;UN
82;;;62;3;2024-09-27;2;1.62;UN
117;;;21;3;2024-09-27;16;57.02;UN
20;;1;68;2;2024-09-27;709;16.63;UN
91;;;69;2;2024-09-27;4;7.24;UN
141;3;;65;1;2024-09-27;497;77.14;UN
102;9;16;59;1;2024-09-27;691;296.24;UN
160;;7;2;2;2024-09-27;122;185.74;UN
104;;1;65;2;2024-09-27;8;235.82;UN
149;;6;48;2;2024-09-27;455;1.82;UN
76;;;42;2;2024-09-27;387;0.58;UN
159;;9;59;2;2024-09-27;668;146.3;UN
25;36;15;12;1;2024-09-27;800;95.32;UN
137;7;;66;1;2024-09-27;878;7.0;UN
125;21;3;29;1;2024-09-27;423;4.8;UN
65;;;25;3;2024-09-30;38;1.03;UN
66;;1;26;2;2024-09-30;253;274.6;UN
154;15;9;48;1;2024-09-30;952;26.98;UN
44;7;;69;1;2024-09-30;669;150.87;UN
77;;15;58;2;2024-09-30;495;1.32;UN
53;;2;50;2;2024-09-30;714;77.35;UN
157;7;5;27;1;2024-09-30;170;216.44;UN
126;18;16;41;1;2024-09-30;171;52.97;UN
155;;18;15;2;2024-09-30;919;42.72;UN
97;25;3;15;1;2024-09-30;577;21.44;UN
50;;5;66;2;2024-09-30;700;21.48;UN
84;;4;47;2;2024-09-30;623;22.03;UN
158;;11;13;2;2024-09-30;980;479.34;UN
86;6;6;32;1;2024-09-30;344;35.07;UN
66;;3;37;2;2024-09-30;856;364.46;UN
83;;9;21;2;2024-09-30;58;20.73;UN
69;23;4;31;1;2024-09-30;4;28.25;UN
58;25;4;17;1;2024-09-30;314;4.94;UN
53;11;7;12;1;2024-09-30;101;84.32;UN
140;;;53;3;2024-09-30;46;248.57;UN
49;17;;35;1;2024-09-30;952;51.09;UN
84;1;;38;1;2024-09-30;383;21.02;UN
146;;15;21;2;2024-09-30;504;2.1;UN
30;36;19;3;1;2024-09-30;10;200.09;UN
124;;;43;3;2024-09-30;22;283.13;UN
162;;4;29;2;2024-09-30;558;175.97;UN
9;;;64;3;2024-09-30;10;20.66;UN
139;29;8;15;1;2024-09-30;602;194.36;UN
138;34;19;8;1;2024-09-30;141;68.77;UN
3;;;6;3;2024-09-30;12;44.52;UN
104;;8;4;2;2024-09-30;719;226.33;UN
61;28;;7;1;2024-09-30;562;88.99;UN
162;27;15;13;1;2024-09-30;454;139.55;UN
32;;;2;3;2024-09-30;50;114.31;UN
129;;11;47;2;2024-09-30;305;13.22;UN
159;;;31;3;2024-09-30;2;115.43;UN
127;;;3;3;2024-10-01;7;76.01;UN
80;;;9;2;2024-10-01;528;1.95;UN
125;29;1;38;1;2024-10-01;669;5.22;UN
137;;1;1;2;2024-10-01;115;8.27;UN
48;34;;48;1;2024-10-01;11;4674.32;UN
34;;17;22;2;2024-10-01;411;240.7;UN
26;;13;47;2;2024-10-01;235;6.32;UN
50;;;42;2;2024-10-01;210;18.77;UN
45;;;58;3;2024-10-01;22;123.15;UN
154;28;16;60;1;2024-10-01;458;24.26;UN
9;;5;65;2;2024-10-01;632;19.18;UN
134;;;25;3;2024-10-01;39;0.97;UN
134;;;53;2;2024-10-01;137;1.16;UN
135;17;;9;1;2024-10-01;867;0.31;UN
40;34;9;59;1;2024-10-01;807;167.37;UN
116;;16;47;2;2024-10-01;787;79.1;UN
98;;;22;3;2024-10-01;26;76.73;UN
94;9;9;21;1;2024-10-01;884;39.2;UN
147;20;6;37;1;2024-10-01;235;0.83;UN
136;;;26;2;2024-10-01;985;1.41;UN
26;;13;27;2;2024-10-01;540;5.65;UN
75;;3;48;2;2024-10-01;537;0.94;UN
40;4;;4;1;2024-10-01;876;182.54;UN
60;;;67;3;2024-10-01;44;7.73;UN
67;;8;31;2;2024-10-01;932;91.91;UN
90;25;14;32;1;2024-10-01;422;12.85;UN
6;;;69;3;2024-10-01;35;15.49;UN
152;32;10;58;1;2024-10-01;639;251.53;UN
110;;11;14;2;2024-10-01;223;27.04;UN
69;;3;15;2;2024-10-01;614;25.71;UN
137;18;16;25;1;2024-10-01;364;6.63;UN
147;;5;40;2;2024-10-01;798;0.9;UN
72;;;69;3;2024-10-01;32;1.75;UN
126;;1;10;2;2024-10-01;539;62.31;UN
96;;;32;2;2024-10-01;326;26.45;UN
148;19;;33;1;2024-10-01;363;1.3;UN
26;;;7;3;2024-10-01;44;5.67;UN
16;21;10;4;1;2024-10-01;980;33.67;UN
52;32;20;4;1;2024-10-01;885;99.16;UN
120;8;14;23;1;2024-10-01;731;1.46;UN
123;;;21;3;2024-10-01;11;42.62;UN
71;1;2;41;1;2024-10-01;660;273.99;UN
111;3;;62;1;2024-10-01;76;157.63;UN
56;;15;11;2;2024-10-01;668;29.37;UN
149;;;64;2;2024-10-01;553;1.73;UN
135;14;5;32;1;2024-10-01;203;0.23;UN
89;;;7;3;2024-10-01;18;9.93;UN
15;;9;28;2;2024-10-01;648;33.41;UN
75;29;;69;1;2024-10-01;626;0.74;UN
